intershoulder_distance,necklength_y,slouchangle,angle_of_rotation,normalization_factor_distance,nose_normalization_factor
0.10851581914328831,-0.14990505576133728,50.44244706828078,1.4295814286536055,0.7418244462736484,0.27709519010388106
0.10495720348339509,-0.1470107138156891,51.27697454279177,1.435461238244928,0.7358723390012858,0.27517349175836103
0.07553807064346756,-0.1512124091386795,49.70385882630386,1.5191024951666785,0.7696450017302958,0.2736282162365208
0.07298812150791462,-0.15053333342075348,49.884339485472616,1.510282710323557,0.7578573743661094,0.2705177574117129
0.05625013212905449,-0.14539799094200134,51.122294828088556,1.5577250906165174,0.7701514439827482,0.25743640067587265
0.056294752738398096,-0.14462226629257202,51.579935254558755,1.5573647761104925,0.7332167354643319,0.256644813328364
0.05952313654545581,-0.14738474786281586,51.27746467126619,1.5365563773061985,0.7529344241801625,0.2628396787317083
0.059727946994481765,-0.1441890001296997,52.003832259691,1.5502854996890416,0.7373810473080409,0.26036721417455455
0.06861115444596337,-0.14521819353103638,51.808468947713656,1.5443700318244433,0.7336281908518706,0.25987670441438837
0.07793491787365449,-0.1455770581960678,52.00523976696219,1.5389878805969803,0.6785464634841627,0.258567184075555
0.07761795213989914,-0.14711391925811768,51.93390824070947,1.5380780119492794,0.6859814421230452,0.2591024072019621
0.07772886489221911,-0.14726875722408295,52.04035639326914,1.5313826354067996,0.6893940164829361,0.26130933471882806
0.08912557663140872,-0.1461355984210968,52.81446467663928,1.5067145798676305,0.6487511136559818,0.26235600750031235
0.09359124290542167,-0.1464473456144333,52.56481798447593,1.4821851452222616,0.6370359287813689,0.2653281258552818
0.09216252342190508,-0.1438654512166977,53.715870245354346,1.4796851352800762,0.6429828404951987,0.26840670614345824
0.09121374126805955,-0.1402050107717514,54.272742441638144,1.4799644845537399,0.6929234459321564,0.2679476085725766
0.09788209525379375,-0.14163854718208313,53.53996171072087,1.4663162541709027,0.7498194297850751,0.2738139445359123
0.10763091761739471,-0.14358395338058472,52.53043028245067,1.4382469371460025,0.7612146077372643,0.27730126199505917
0.11585273079496303,-0.1455458402633667,51.30093633607982,1.4182134041428787,0.77382568378774,0.27666027723091846
0.11794633221063414,-0.14931221306324005,50.30806741796392,1.4116836570888198,0.8001794547020852,0.2778020925629714
0.14286796417452596,-0.15476830303668976,48.32434120496321,1.3743917417561475,0.8150006127669547,0.2753165656228237
0.16032645570027035,-0.15570253133773804,47.942216978199504,1.3489843437950753,0.812273162935618,0.2720453165734361
0.18418229459719784,-0.16157467663288116,45.974177439508594,1.3076563440108664,0.7753268058878411,0.2697619562792404
0.19884945552937353,-0.16595403850078583,45.03580181511898,1.2788187628804504,0.7439202307446856,0.2674592702387113
0.19726517636000496,-0.17045611143112183,43.1931245647105,1.240117965335402,0.7002643157158757,0.2705301237240394
0.20604592920556855,-0.17481432855129242,42.31625321878711,1.1384110855371639,0.5702298076669381,0.26952307325110875
0.20223923969796134,-0.17741659283638,41.49228569973577,1.1204911518468816,0.5659640643714884,0.26928293733262687
0.21850777208032485,-0.17736312747001648,42.97088850106499,1.0333778168197985,0.5059288013226347,0.267850678047028
0.22676683220577865,-0.1791519820690155,41.91111015289407,1.02194730400046,0.5102331037719733,0.267345624892439
0.22902852164291357,-0.1806340366601944,41.123237223862944,0.9648049060545005,0.4826698484017592,0.26689635196175715
0.2292108264016427,-0.1804511696100235,41.48453500447944,0.9773260796371631,0.4907396575001921,0.2682670734556317
0.23530074242198099,-0.17991065979003906,42.34251925309611,0.9390929777097647,0.47681888557770497,0.2679865071735773
